"setting","n","result_file","method","metric","mean","sd","non_null_reps"
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_3","A3_bias",1.36795827866377,0.284726358356097,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_3","O3A3_bias",-0.370990973587924,0.172537379309791,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_3","A2A3_bias",0.842908239331885,0.295137734683497,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_3","A1A2A3_bias",0.210372005357446,0.323159790667626,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","M",0.84435,0.0738229411034661,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","M_weighted",0.923249963455312,0.0375234626309389,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A1_bias",-0.0310257536262011,0.18796861338402,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","O1A1_bias",0.00764553669512211,0.17174498016805,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A2_bias",-0.0851138993131889,0.181643980314838,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","O2A2_bias",0.100577521430703,0.146153200844568,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A1A2_bias",-0.0644381338592947,0.188640157245259,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A3_bias",0.153968267954674,0.176314479472323,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","O3A3_bias",-0.0452365327576564,0.120426862517576,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A2A3_bias",0.0665103460523384,0.161960155506998,200
"SupplSetting3_NoShared",100,"results_100.rds","evaluation_4","A1A2A3_bias",0.0127425751332052,0.159810830266868,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","M",0.96207,0.0186276689430335,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","M_weighted",0.981877261515547,0.00897824743735245,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A1_bias",-0.00492336523742662,0.0530304829464833,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","O1A1_bias",0.00148418380719641,0.0529375269522342,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A2_bias",0.000564538612127352,0.0507782216468915,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","O2A2_bias",-0.00446230755245628,0.0500461717526804,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A1A2_bias",0.000411298200484819,0.0687285790371923,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A3_bias",-0.0002566683339924,0.045272470490752,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","O3A3_bias",-0.00188959186418099,0.0329737564074709,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A2A3_bias",-0.00557063391365376,0.0430137858127078,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_1","A1A2A3_bias",6.34139938735759e-05,0.0518590336455585,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","M",0.92918,0.0275277402343901,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","M_weighted",0.965848532467371,0.0136076318701163,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A1_bias",-0.0368121787082067,0.0544700573636183,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","O1A1_bias",0.0120410573679774,0.0489428968175062,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A2_bias",-0.0496313084213537,0.0488245554208078,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","O2A2_bias",0.132788698406232,0.0490405209546195,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A1A2_bias",-0.112935885594447,0.0718903541050075,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A3_bias",0.155559885485816,0.0494931136222373,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","O3A3_bias",-0.0806777980992961,0.0357443762132457,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A2A3_bias",0.0713578861202646,0.0423052746813358,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_2","A1A2A3_bias",0.0482212919299765,0.053307090631803,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","M",0.607065,0.0354454889716902,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","M_weighted",0.773241425931848,0.0221789134018744,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A1_bias",-0.385441341471101,0.0621177601805194,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","O1A1_bias",0.196500962496911,0.0376043959707427,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A2_bias",0.140558658499071,0.0621177601805194,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","O2A2_bias",0.672500962495121,0.0376043959707427,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A1A2_bias",-0.35759816256902,0.0672349276999771,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A3_bias",1.2405586584925,0.0621177601805194,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","O3A3_bias",-0.35349903750253,0.0376043959707427,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A2A3_bias",0.76840183740308,0.0672349276999771,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_3","A1A2A3_bias",0.216021151526962,0.0789638818981143,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","M",0.933135,0.0255700196425934,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","M_weighted",0.967805810202674,0.0127053787532808,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A1_bias",-0.0428849655025599,0.0513214066734049,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","O1A1_bias",0.0098877398492905,0.0460182168193153,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A2_bias",-0.0668540505529164,0.045171287306302,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","O2A2_bias",0.0978821965545101,0.0437560835779641,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A1A2_bias",-0.0739049593636633,0.0624745227756087,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A3_bias",0.179164770583423,0.0539254797441843,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","O3A3_bias",-0.0565355514976172,0.0317492288854026,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A2A3_bias",0.0715517118788872,0.0405146047714587,200
"SupplSetting3_NoShared",1000,"results_1000.rds","evaluation_4","A1A2A3_bias",0.0337366883771439,0.051949448402903,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","M",0.925283333333333,0.0359543688409253,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","M_weighted",0.963966465669385,0.0174925709640697,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A1_bias",-0.00225440703605425,0.099252527944854,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","O1A1_bias",0.0011576446544166,0.101294900664519,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A2_bias",0.00365889541498778,0.105040438844106,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","O2A2_bias",0.0035860967018208,0.0906826112373579,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A1A2_bias",0.00400252590931187,0.117029664533163,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A3_bias",0.000324838498308621,0.0878164680103605,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","O3A3_bias",0.00135471714409813,0.0603274237390675,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A2A3_bias",0.00966290542457442,0.0812251491725814,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_1","A1A2A3_bias",-0.00377676125193318,0.0931729997588896,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","M",0.900066666666667,0.0507706769852544,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","M_weighted",0.951771101756722,0.0249549779135954,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A1_bias",-0.030030701219678,0.101963403471653,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","O1A1_bias",0.0115178783923761,0.0982697090414031,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A2_bias",-0.0405742289657288,0.105043658496403,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","O2A2_bias",0.125740164442709,0.0831305977165077,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A1A2_bias",-0.0959562518560924,0.117411182109544,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A3_bias",0.139965534191046,0.091878157464571,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","O3A3_bias",-0.0684044450362833,0.0638229502655616,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A2A3_bias",0.0786657308062701,0.082704857838743,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_2","A1A2A3_bias",0.0384355056264105,0.0923748776801321,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","M",0.60165,0.060480116569656,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","M_weighted",0.767859753163211,0.0374965235625328,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A1_bias",-0.349655226795668,0.128545251076347,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","O1A1_bias",0.199564958507514,0.0792662261057984,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A2_bias",0.176344773174504,0.128545251076347,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","O2A2_bias",0.675564958505724,0.0792662261057984,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A1A2_bias",-0.330750262008362,0.145922903535471,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A3_bias",1.27634477316793,0.128545251076347,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","O3A3_bias",-0.350435041491926,0.0792662261057984,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A2A3_bias",0.795249737963738,0.145922903535471,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_3","A1A2A3_bias",0.216962596588444,0.157872503632309,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","M",0.90345,0.0462343911820324,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","M_weighted",0.953435898682066,0.022746710842001,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A1_bias",-0.0357341772146003,0.0988382937107912,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","O1A1_bias",0.0109650781257631,0.092993180358258,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A2_bias",-0.0598108429138788,0.0953650877745752,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","O2A2_bias",0.101733026962834,0.072685140004067,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A1A2_bias",-0.0658472108973948,0.106842367413052,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A3_bias",0.172848880321355,0.0962782787682529,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","O3A3_bias",-0.0501198949251975,0.0590349726625765,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A2A3_bias",0.0841585063503552,0.0798433014519139,200
"SupplSetting3_NoShared",300,"results_300.rds","evaluation_4","A1A2A3_bias",0.0281344667568374,0.0934245424000512,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","M",0.94221,0.0299402403121576,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","M_weighted",0.972217080782376,0.0145200618917315,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A1_bias",-0.00389686497099248,0.0795656986406766,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","O1A1_bias",0.00418463690479398,0.0764014551449111,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A2_bias",-0.00643918724609451,0.0777076012734071,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","O2A2_bias",-0.00359683596401869,0.0674436558905362,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A1A2_bias",0.00616598095500302,0.101506548931834,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A3_bias",0.000678181873366031,0.0706173015603361,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","O3A3_bias",0.00110820398520794,0.0437857463365229,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A2A3_bias",0.00580666839768903,0.0643520175025152,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_1","A1A2A3_bias",-0.00574732384363064,0.0674246670397917,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","M",0.90819,0.0441056736969441,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","M_weighted",0.955579548124123,0.0215726900682759,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A1_bias",-0.0337476322371333,0.0811893470747778,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","O1A1_bias",0.0166609840749254,0.0711722221083745,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A2_bias",-0.0517975714710954,0.0776742607719634,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","O2A2_bias",0.131235791648914,0.0682973354744146,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A1A2_bias",-0.105517043126477,0.106615123141845,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A3_bias",0.15341672554755,0.07519816648859,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","O3A3_bias",-0.0768231918967742,0.0457648958691014,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A2A3_bias",0.0815229609333953,0.0679862718249411,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_2","A1A2A3_bias",0.0410582340543863,0.0688095197639532,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","M",0.6063,0.0459056274672924,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","M_weighted",0.771909013664811,0.0280069800555315,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A1_bias",-0.359878408060584,0.0923500134203747,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","O1A1_bias",0.200438551504062,0.0594877770095272,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A2_bias",0.166121591909587,0.0923500134203747,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","O2A2_bias",0.676438551502272,0.0594877770095272,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A1A2_bias",-0.34398368121045,0.114713943856631,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A3_bias",1.26612159190301,0.0923500134203747,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","O3A3_bias",-0.349561448495378,0.0594877770095272,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A2A3_bias",0.78201631876165,0.114713943856631,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_3","A1A2A3_bias",0.20212655667356,0.113727376692009,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","M",0.91506,0.0417125410446548,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","M_weighted",0.958948218505713,0.0205038675120071,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A1_bias",-0.0387655045852109,0.0768061192680499,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","O1A1_bias",0.0151049924154846,0.0678430545132471,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A2_bias",-0.069858885881339,0.0689820101544414,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","O2A2_bias",0.100685378724259,0.0621365080070023,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A1A2_bias",-0.0688833961157307,0.0941914600739087,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A3_bias",0.182337000147571,0.0748980907015283,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","O3A3_bias",-0.054811637376918,0.0432205575593057,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A2A3_bias",0.0836174318407689,0.0666951668747593,200
"SupplSetting3_NoShared",500,"results_500.rds","evaluation_4","A1A2A3_bias",0.0279420227377898,0.0685094136149379,200
