"setting","n","result_file","method","metric","mean","sd","non_null_reps"
"Setting2",100,"results_100.rds","evaluation_2_mis","A1A3_bias",-0.0271148095692162,0.131217527156883,200
"Setting2",100,"results_100.rds","evaluation_2_mis","A1A2_bias_1",-0.059080524346975,0.163422350623332,200
"Setting2",100,"results_100.rds","evaluation_2_mis","A1A2_bias_2",0.06549652545313,0.245381110122237,200
"Setting2",100,"results_100.rds","evaluation_3","M",0.44915,0.369974571311442,200
"Setting2",100,"results_100.rds","evaluation_3","M_weighted",0.681734911590627,0.225946795046217,200
"Setting2",100,"results_100.rds","evaluation_3","A3_bias",0.496859481643732,0.188604961419819,200
"Setting2",100,"results_100.rds","evaluation_3","A2_bias_1",0.00155861336454726,0.235849996717657,200
"Setting2",100,"results_100.rds","evaluation_3","A2_bias_2",-0.62914051835627,0.188604961419819,200
"Setting2",100,"results_100.rds","evaluation_3","A1_bias_1",-0.113491684094098,0.221699699412065,200
"Setting2",100,"results_100.rds","evaluation_3","A1_bias_2",0.610508315907048,0.221699699412065,200
"Setting2",100,"results_100.rds","evaluation_3","A1_bias_3",0.635840043772794,0.189321106360733,200
"Setting2",100,"results_100.rds","evaluation_3","A1A3_bias",-0.44445871794694,0.151410651378708,200
"Setting2",100,"results_100.rds","evaluation_3","A1A2_bias_1",-0.065109426420221,0.202141664850468,200
"Setting2",100,"results_100.rds","evaluation_3","A1A2_bias_2",0.83154128205331,0.151410651378708,200
"Setting2",100,"results_100.rds","evaluation_3_mis","M",0.17755,0.318385527656496,200
"Setting2",100,"results_100.rds","evaluation_3_mis","M_weighted",0.518476020748718,0.19874428356169,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A3_bias",0.493783149598113,0.183660083374484,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A2_bias_1",0.0051849093383229,0.233478459990778,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A2_bias_2",-0.632216850401888,0.183660083374484,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1_bias_1",-0.0661103727973384,0.181085948303279,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1_bias_2",0.657889627203808,0.181085948303279,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1_bias_3",0.597055496887357,0.181085948303279,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1A3_bias",-0.444072805072944,0.149157452729139,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1A2_bias_1",-0.0354905865826721,0.159374250622648,200
"Setting2",100,"results_100.rds","evaluation_3_mis","A1A2_bias_2",0.831927194927306,0.149157452729139,200
"Setting2",100,"results_100.rds","evaluation_4","M",0.31675,0.430653281357194,200
"Setting2",100,"results_100.rds","evaluation_4","M_weighted",0.664260332469432,0.219280911832788,200
"Setting2",100,"results_100.rds","evaluation_4","A3_bias",0.0610645255424252,0.1488678270506,200
"Setting2",100,"results_100.rds","evaluation_4","A2_bias_1",-0.00285298439140328,0.180146621050055,200
"Setting2",100,"results_100.rds","evaluation_4","A2_bias_2",-0.10569166069298,0.208544279237305,200
"Setting2",100,"results_100.rds","evaluation_4","A1_bias_1",-0.043435001145882,0.145318176044069,200
"Setting2",100,"results_100.rds","evaluation_4","A1_bias_2",0.120618869844114,0.235541057807417,200
"Setting2",100,"results_100.rds","evaluation_4","A1_bias_3",0.142026200833552,0.192569179640061,200
"Setting2",100,"results_100.rds","evaluation_4","A1A3_bias",-0.0484527879197344,0.130892070005413,200
"Setting2",100,"results_100.rds","evaluation_4","A1A2_bias_1",-0.0234179905857193,0.142432430062494,200
"Setting2",100,"results_100.rds","evaluation_4","A1A2_bias_2",0.120847670940678,0.245868436668597,200
"Setting2",100,"results_100.rds","evaluation_4_mis","M",0.31885,0.430110629101783,200
"Setting2",100,"results_100.rds","evaluation_4_mis","M_weighted",0.667077798099049,0.216851450561999,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A3_bias",0.0661732509085564,0.146085373735546,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A2_bias_1",-0.00699598921312853,0.183440407095323,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A2_bias_2",-0.119326704651579,0.217700893044353,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1_bias_1",-0.0733969536911834,0.149627355312094,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1_bias_2",0.140194666689561,0.223780927586085,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1_bias_3",0.163745468295677,0.18869072746461,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1A3_bias",-0.0536754370035992,0.1314121371093,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1A2_bias_1",-0.0416492024877624,0.144866321947021,200
"Setting2",100,"results_100.rds","evaluation_4_mis","A1A2_bias_2",0.138314601337642,0.236959735891247,200
"Setting2",1000,"results_1000.rds","evaluation_1","M",0.917355,0.214690097968745,200
"Setting2",1000,"results_1000.rds","evaluation_1","M_weighted",0.962440605048825,0.0986615918905094,200
"Setting2",1000,"results_1000.rds","evaluation_1","A3_bias",-0.00600936252589875,0.0423075378901604,200
"Setting2",1000,"results_1000.rds","evaluation_1","A2_bias_1",0.00298733679401527,0.0553954858225577,200
"Setting2",1000,"results_1000.rds","evaluation_1","A2_bias_2",0.000662223241072754,0.0678187112694588,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1_bias_1",-0.000702113538423709,0.0428903021613549,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1_bias_2",-0.00269118054553729,0.0665744538857826,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1_bias_3",0.000856152325984229,0.0578084213594189,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1A3_bias",-0.000554467526344334,0.0356994726978865,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1A2_bias_1",-0.00246574799012405,0.0422483280859516,200
"Setting2",1000,"results_1000.rds","evaluation_1","A1A2_bias_2",-0.00151081912279915,0.0705922231891078,200
"Setting2",1000,"results_1000.rds","evaluation_2","M",0.383945,0.474170030754082,200
"Setting2",1000,"results_1000.rds","evaluation_2","M_weighted",0.716149717435378,0.22023711521172,200
"Setting2",1000,"results_1000.rds","evaluation_2","A3_bias",0.0687934863055979,0.0440162792934671,200
"Setting2",1000,"results_1000.rds","evaluation_2","A2_bias_1",-0.00149333912175678,0.0564779533336148,200
"Setting2",1000,"results_1000.rds","evaluation_2","A2_bias_2",-0.109852280498518,0.0722837569489971,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1_bias_1",-0.0786924517570056,0.0495057072330436,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1_bias_2",0.16914375600053,0.0732265644013977,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1_bias_3",0.106599875837341,0.0597752896217426,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1A3_bias",-0.0478827486920172,0.036701935022885,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1A2_bias_1",-0.0483842815891388,0.046563773498724,200
"Setting2",1000,"results_1000.rds","evaluation_2","A1A2_bias_2",0.129724381385676,0.0676069423391116,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","M",0.400865,0.475435337956582,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","M_weighted",0.724664969132589,0.220139619518832,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A3_bias",0.0545199540778165,0.0436325382057927,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A2_bias_1",-0.00305820368326374,0.0571419307526235,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A2_bias_2",-0.0891501495920887,0.0690085376875155,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1_bias_1",-0.128069214785892,0.057269665504087,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1_bias_2",0.164696206102234,0.067843305651296,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1_bias_3",0.108835515790804,0.064543955942836,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1A3_bias",-0.0388804483331215,0.0363484333490219,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1A2_bias_1",-0.0774893415439134,0.050448909264148,200
"Setting2",1000,"results_1000.rds","evaluation_2_mis","A1A2_bias_2",0.105175465549877,0.0735316736290352,200
"Setting2",1000,"results_1000.rds","evaluation_3","M",0.75424,0.165824458858695,200
"Setting2",1000,"results_1000.rds","evaluation_3","M_weighted",0.849664374377682,0.0938867207251544,200
"Setting2",1000,"results_1000.rds","evaluation_3","A3_bias",0.474287256541503,0.0542782166118328,200
"Setting2",1000,"results_1000.rds","evaluation_3","A2_bias_1",-0.00562026413648243,0.0687519424043323,200
"Setting2",1000,"results_1000.rds","evaluation_3","A2_bias_2",-0.651712743458499,0.0542782166118328,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1_bias_1",-0.100608331280538,0.0605350056209054,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1_bias_2",0.623391668720608,0.0605350056209054,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1_bias_3",0.621926063182221,0.0561192965467051,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1A3_bias",-0.434774798945617,0.0440929980955891,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1A2_bias_1",-0.0607992255678528,0.0518614017947037,200
"Setting2",1000,"results_1000.rds","evaluation_3","A1A2_bias_2",0.841225201054633,0.0440929980955891,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","M",0.015855,0.11127034385725,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","M_weighted",0.430729447348806,0.0651502768508098,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A3_bias",0.474135331133512,0.0539868866428666,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A2_bias_1",-0.00432975340298826,0.0683734302777881,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A2_bias_2",-0.65186466886649,0.0539868866428666,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1_bias_1",-0.0699308151678182,0.0527269653827581,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1_bias_2",0.654069184833328,0.0527269653827581,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1_bias_3",0.593235054516878,0.0527269653827581,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1A3_bias",-0.434850987687219,0.0440363047517038,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1A2_bias_1",-0.0426334597785368,0.0414551879447377,200
"Setting2",1000,"results_1000.rds","evaluation_3_mis","A1A2_bias_2",0.841149012313032,0.0440363047517038,200
"Setting2",1000,"results_1000.rds","evaluation_4","M",0.227985,0.413839376962395,200
"Setting2",1000,"results_1000.rds","evaluation_4","M_weighted",0.646765474596203,0.191068452611943,200
"Setting2",1000,"results_1000.rds","evaluation_4","A3_bias",0.0829297429924356,0.0429207901178751,200
"Setting2",1000,"results_1000.rds","evaluation_4","A2_bias_1",-0.000344832858843938,0.0563765281494066,200
"Setting2",1000,"results_1000.rds","evaluation_4","A2_bias_2",-0.135169115039676,0.0700378602850197,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1_bias_1",-0.0530318788711215,0.0457349960797573,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1_bias_2",0.154061594654481,0.0677782264364622,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1_bias_3",0.138242395064492,0.0634863844165408,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1A3_bias",-0.0666759161193586,0.0399837417060919,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1A2_bias_1",-0.0332425774881934,0.0437110107452233,200
"Setting2",1000,"results_1000.rds","evaluation_4","A1A2_bias_2",0.169870035420538,0.065598671784254,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","M",0.17897,0.377939439859093,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","M_weighted",0.623103370517433,0.175681014684758,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A3_bias",0.0786268399205274,0.0446098429087447,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A2_bias_1",-0.00190437267394481,0.057160666372808,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A2_bias_2",-0.128666217292071,0.0692158345526074,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1_bias_1",-0.0876428682297613,0.0459038798458231,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1_bias_2",0.149832939035107,0.0667594211750384,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1_bias_3",0.149659175827608,0.0629341113133829,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1A3_bias",-0.0632547356411011,0.0390474678464101,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1A2_bias_1",-0.053609989523372,0.0441902570485682,200
"Setting2",1000,"results_1000.rds","evaluation_4_mis","A1A2_bias_2",0.161677408646976,0.0694606443253277,200
"Setting2",300,"results_300.rds","evaluation_1","M",0.655016666666667,0.427837588943004,200
"Setting2",300,"results_300.rds","evaluation_1","M_weighted",0.838892017393021,0.202965561140628,200
"Setting2",300,"results_300.rds","evaluation_1","A3_bias",0.00366000305216217,0.0813819939407356,200
"Setting2",300,"results_300.rds","evaluation_1","A2_bias_1",0.0105547167508894,0.100884104986525,200
"Setting2",300,"results_300.rds","evaluation_1","A2_bias_2",0.00914804055455233,0.127417680802507,200
"Setting2",300,"results_300.rds","evaluation_1","A1_bias_1",0.00460830441962079,0.0811116288882835,200
"Setting2",300,"results_300.rds","evaluation_1","A1_bias_2",0.00594954999096914,0.130334016461806,200
"Setting2",300,"results_300.rds","evaluation_1","A1_bias_3",0.0288261797169793,0.11232155784103,200
"Setting2",300,"results_300.rds","evaluation_1","A1A3_bias",-0.00661550732466793,0.0580527178818815,200
"Setting2",300,"results_300.rds","evaluation_1","A1A2_bias_1",0.00126648239892224,0.0739309186350832,200
"Setting2",300,"results_300.rds","evaluation_1","A1A2_bias_2",0.00804350761670792,0.131855943388538,200
"Setting2",300,"results_300.rds","evaluation_2","M",0.380366666666667,0.45744536062403,200
"Setting2",300,"results_300.rds","evaluation_2","M_weighted",0.711450084096391,0.216027279528326,200
"Setting2",300,"results_300.rds","evaluation_2","A3_bias",0.0726536167301118,0.0842335476797446,200
"Setting2",300,"results_300.rds","evaluation_2","A2_bias_1",0.00453821258419477,0.100436645117636,200
"Setting2",300,"results_300.rds","evaluation_2","A2_bias_2",-0.0930695827735795,0.128904328379184,200
"Setting2",300,"results_300.rds","evaluation_2","A1_bias_1",-0.0677700636856559,0.0889841918443478,200
"Setting2",300,"results_300.rds","evaluation_2","A1_bias_2",0.164741966382963,0.136405490881247,200
"Setting2",300,"results_300.rds","evaluation_2","A1_bias_3",0.1236249432225,0.115969524320479,200
"Setting2",300,"results_300.rds","evaluation_2","A1A3_bias",-0.0492878155725274,0.0620895692348561,200
"Setting2",300,"results_300.rds","evaluation_2","A1A2_bias_1",-0.0418824386912381,0.0773666210703253,200
"Setting2",300,"results_300.rds","evaluation_2","A1A2_bias_2",0.128635248850242,0.135254176561396,200
"Setting2",300,"results_300.rds","evaluation_2_mis","M",0.391533333333333,0.461206370926199,200
"Setting2",300,"results_300.rds","evaluation_2_mis","M_weighted",0.71559027964614,0.218785406071838,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A3_bias",0.0541847514748526,0.0871885553914281,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A2_bias_1",0.00448481821365417,0.100115394837377,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A2_bias_2",-0.0678357363098274,0.129167032168883,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1_bias_1",-0.103660555500509,0.103247025452685,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1_bias_2",0.147120232806336,0.140354190861548,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1_bias_3",0.117616510492043,0.124098310005331,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1A3_bias",-0.0382629361803676,0.0613635435287848,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1A2_bias_1",-0.0633729441882913,0.0883621624871041,200
"Setting2",300,"results_300.rds","evaluation_2_mis","A1A2_bias_2",0.0971044193821026,0.138108158100877,200
"Setting2",300,"results_300.rds","evaluation_3","M",0.542033333333333,0.352457558496902,200
"Setting2",300,"results_300.rds","evaluation_3","M_weighted",0.733551034894856,0.202421794353784,200
"Setting2",300,"results_300.rds","evaluation_3","A3_bias",0.494414782268083,0.100749651891184,200
"Setting2",300,"results_300.rds","evaluation_3","A2_bias_1",0.00108948513091106,0.124562365516299,200
"Setting2",300,"results_300.rds","evaluation_3","A2_bias_2",-0.631585217731918,0.100749651891184,200
"Setting2",300,"results_300.rds","evaluation_3","A1_bias_1",-0.0991277711436837,0.113107028204611,200
"Setting2",300,"results_300.rds","evaluation_3","A1_bias_2",0.624872228857463,0.113107028204611,200
"Setting2",300,"results_300.rds","evaluation_3","A1_bias_3",0.632981436492335,0.106581285009839,200
"Setting2",300,"results_300.rds","evaluation_3","A1A3_bias",-0.436522400404661,0.075685124999714,200
"Setting2",300,"results_300.rds","evaluation_3","A1A2_bias_1",-0.0599340888480683,0.105071933593498,200
"Setting2",300,"results_300.rds","evaluation_3","A1A2_bias_2",0.839477599595589,0.075685124999714,200
"Setting2",300,"results_300.rds","evaluation_3_mis","M",0.06085,0.207768446226437,200
"Setting2",300,"results_300.rds","evaluation_3_mis","M_weighted",0.450909426610525,0.126693140094359,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A3_bias",0.492926984846508,0.0997005748222191,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A2_bias_1",0.00223207310975302,0.12443063075216,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A2_bias_2",-0.633073015153494,0.0997005748222192,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1_bias_1",-0.0629986643683482,0.0976093613286586,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1_bias_2",0.661001335632798,0.0976093613286586,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1_bias_3",0.600167205316347,0.0976093613286586,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1A3_bias",-0.4366650477233,0.0757225573969406,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1A2_bias_1",-0.0381576076020472,0.0825648287393085,200
"Setting2",300,"results_300.rds","evaluation_3_mis","A1A2_bias_2",0.83933495227695,0.0757225573969406,200
"Setting2",300,"results_300.rds","evaluation_4","M",0.236683333333333,0.408621970593895,200
"Setting2",300,"results_300.rds","evaluation_4","M_weighted",0.642578385678041,0.194973374547101,200
"Setting2",300,"results_300.rds","evaluation_4","A3_bias",0.0908723853209793,0.0806764260493983,200
"Setting2",300,"results_300.rds","evaluation_4","A2_bias_1",0.00554724338900745,0.100268886342856,200
"Setting2",300,"results_300.rds","evaluation_4","A2_bias_2",-0.122464958848224,0.127699699486194,200
"Setting2",300,"results_300.rds","evaluation_4","A1_bias_1",-0.0458557843635583,0.0824147120693541,200
"Setting2",300,"results_300.rds","evaluation_4","A1_bias_2",0.158139845577417,0.131197104051321,200
"Setting2",300,"results_300.rds","evaluation_4","A1_bias_3",0.157142161149053,0.11937714025538,200
"Setting2",300,"results_300.rds","evaluation_4","A1A3_bias",-0.0687236450797072,0.0659495878740802,200
"Setting2",300,"results_300.rds","evaluation_4","A1A2_bias_1",-0.0284324321899547,0.0749208991044492,200
"Setting2",300,"results_300.rds","evaluation_4","A1A2_bias_2",0.173115617075914,0.133586597281372,200
"Setting2",300,"results_300.rds","evaluation_4_mis","M",0.225383333333333,0.404535519922341,200
"Setting2",300,"results_300.rds","evaluation_4_mis","M_weighted",0.637625656294528,0.192795688301177,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A3_bias",0.0876713466180919,0.0843956530753001,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A2_bias_1",0.00304722042769616,0.10135223979717,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A2_bias_2",-0.118882310350156,0.125892472156389,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1_bias_1",-0.077559021384933,0.0828384762637937,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1_bias_2",0.15657635276837,0.136481947590539,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1_bias_3",0.169130479295459,0.121465440411012,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1A3_bias",-0.0665872374355097,0.065305958415553,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1A2_bias_1",-0.0475407096226282,0.0747492444502222,200
"Setting2",300,"results_300.rds","evaluation_4_mis","A1A2_bias_2",0.168016141069098,0.131231623619384,200
"Setting2",500,"results_500.rds","evaluation_1","M",0.79392,0.362606412868369,200
"Setting2",500,"results_500.rds","evaluation_1","M_weighted",0.904992348783424,0.168998515954256,200
"Setting2",500,"results_500.rds","evaluation_1","A3_bias",-0.000954815183186967,0.0590334717814617,200
"Setting2",500,"results_500.rds","evaluation_1","A2_bias_1",0.00484618676489522,0.0740445361868598,200
"Setting2",500,"results_500.rds","evaluation_1","A2_bias_2",0.00635496228196747,0.101625585247567,200
"Setting2",500,"results_500.rds","evaluation_1","A1_bias_1",-0.00299759782015024,0.0592896719857411,200
"Setting2",500,"results_500.rds","evaluation_1","A1_bias_2",-0.00612200208079333,0.0985692621794569,200
"Setting2",500,"results_500.rds","evaluation_1","A1_bias_3",0.011404164003395,0.0831975195865434,200
"Setting2",500,"results_500.rds","evaluation_1","A1A3_bias",0.00038409129096636,0.0514636744020993,200
"Setting2",500,"results_500.rds","evaluation_1","A1A2_bias_1",0.000837428184772561,0.0618747968262272,200
"Setting2",500,"results_500.rds","evaluation_1","A1A2_bias_2",0.0152655771799772,0.104991577366255,200
"Setting2",500,"results_500.rds","evaluation_2","M",0.36118,0.465570561071771,200
"Setting2",500,"results_500.rds","evaluation_2","M_weighted",0.704960283529062,0.217133214643401,200
"Setting2",500,"results_500.rds","evaluation_2","A3_bias",0.0715451207484449,0.061778376522173,200
"Setting2",500,"results_500.rds","evaluation_2","A2_bias_1",0.000791782431335529,0.0753273794958845,200
"Setting2",500,"results_500.rds","evaluation_2","A2_bias_2",-0.100426963391134,0.103546777680708,200
"Setting2",500,"results_500.rds","evaluation_2","A1_bias_1",-0.0788926912827821,0.0679925044935583,200
"Setting2",500,"results_500.rds","evaluation_2","A1_bias_2",0.160874566586501,0.110539566852679,200
"Setting2",500,"results_500.rds","evaluation_2","A1_bias_3",0.113367117831029,0.0897698351131992,200
"Setting2",500,"results_500.rds","evaluation_2","A1A3_bias",-0.0451632742668645,0.0518474141107022,200
"Setting2",500,"results_500.rds","evaluation_2","A1A2_bias_1",-0.0442881017108297,0.0678417457861729,200
"Setting2",500,"results_500.rds","evaluation_2","A1A2_bias_2",0.143161240212562,0.110296879641248,200
"Setting2",500,"results_500.rds","evaluation_2_mis","M",0.40996,0.476490856240077,200
"Setting2",500,"results_500.rds","evaluation_2_mis","M_weighted",0.727528668203746,0.221999228107272,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A3_bias",0.0539555522347635,0.0593548218273343,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A2_bias_1",-0.000380030466680966,0.0754224505898237,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A2_bias_2",-0.0757347354531397,0.102849076794329,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1_bias_1",-0.119912015323883,0.0768307256959334,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1_bias_2",0.15241034981466,0.0865684505065487,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1_bias_3",0.106368815367865,0.0821340545669538,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1A3_bias",-0.0345937716860854,0.0511912455566904,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1A2_bias_1",-0.0689224080561607,0.0712181008023367,200
"Setting2",500,"results_500.rds","evaluation_2_mis","A1A2_bias_2",0.111922624795633,0.105303484691789,200
"Setting2",500,"results_500.rds","evaluation_3","M",0.65934,0.295431826689518,200
"Setting2",500,"results_500.rds","evaluation_3","M_weighted",0.799771695518911,0.170804439511692,200
"Setting2",500,"results_500.rds","evaluation_3","A3_bias",0.48638674423709,0.0816829631419385,200
"Setting2",500,"results_500.rds","evaluation_3","A2_bias_1",0.00443639347016267,0.0937444661281816,200
"Setting2",500,"results_500.rds","evaluation_3","A2_bias_2",-0.639613255762912,0.0816829631419385,200
"Setting2",500,"results_500.rds","evaluation_3","A1_bias_1",-0.109151585234177,0.087791490859977,200
"Setting2",500,"results_500.rds","evaluation_3","A1_bias_2",0.614848414766969,0.087791490859977,200
"Setting2",500,"results_500.rds","evaluation_3","A1_bias_3",0.616073171374075,0.0807608889748557,200
