"setting","n","result_file","method","metric","mean","sd","non_null_reps"
"Setting1",300,"results_300.rds","evaluation_3","A1_bias_2",0.0309444065759296,0.0824154492419105,200
"Setting1",300,"results_300.rds","evaluation_3","A1_bias_3",-0.037226633984046,0.0869683817957033,200
"Setting1",300,"results_300.rds","evaluation_3","A1A3_bias",0.04090133309595,0.0718365031577912,200
"Setting1",300,"results_300.rds","evaluation_3","A1A2_bias_1",-0.0309661958876301,0.0806899742119017,200
"Setting1",300,"results_300.rds","evaluation_3","A1A2_bias_2",-0.0540618995185562,0.0718365031577912,200
"Setting1",300,"results_300.rds","evaluation_3_mis","M",0.185283333333333,0.372576745548193,200
"Setting1",300,"results_300.rds","evaluation_3_mis","M_weighted",0.610414881373666,0.181676435312515,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A3_bias",0.0312706691148986,0.0905017578742173,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A2_bias_1",-0.0176458509258776,0.104857878109993,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A2_bias_2",0.00367503874249153,0.0905017578742173,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1_bias_1",-0.397596357940888,0.0771544662175627,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1_bias_2",-0.30371595236676,0.0771544662175627,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1_bias_3",0.268060441547525,0.0771544662175627,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1A3_bias",0.0390712365061099,0.0736402489401384,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1A2_bias_1",-0.232393065526244,0.0685709303844021,200
"Setting1",300,"results_300.rds","evaluation_3_mis","A1A2_bias_2",-0.0558919961083963,0.0736402489401384,200
"Setting1",300,"results_300.rds","evaluation_4","M",0.9342,0.0740246386314141,200
"Setting1",300,"results_300.rds","evaluation_4","M_weighted",0.970433022817708,0.0333552063423969,200
"Setting1",300,"results_300.rds","evaluation_4","A3_bias",0.00558916211999178,0.0818170196899624,200
"Setting1",300,"results_300.rds","evaluation_4","A2_bias_1",-0.00461605725016733,0.0965571367032392,200
"Setting1",300,"results_300.rds","evaluation_4","A2_bias_2",0.0176646608137358,0.103454263960569,200
"Setting1",300,"results_300.rds","evaluation_4","A1_bias_1",-0.0312177429846708,0.0851545443087321,200
"Setting1",300,"results_300.rds","evaluation_4","A1_bias_2",-0.00918849960670651,0.102685287735068,200
"Setting1",300,"results_300.rds","evaluation_4","A1_bias_3",-0.0152362743186607,0.0883881987858335,200
"Setting1",300,"results_300.rds","evaluation_4","A1A3_bias",0.0122242744061165,0.0659475416846894,200
"Setting1",300,"results_300.rds","evaluation_4","A1A2_bias_1",-0.011767689120245,0.0854366111039231,200
"Setting1",300,"results_300.rds","evaluation_4","A1A2_bias_2",-0.0225597749200618,0.103029362076298,200
"Setting1",300,"results_300.rds","evaluation_4_mis","M",0.93535,0.0758432200376802,200
"Setting1",300,"results_300.rds","evaluation_4_mis","M_weighted",0.970967988577255,0.0341223651815105,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A3_bias",0.00576203944905121,0.0825741769762181,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A2_bias_1",-0.00440433137723422,0.0967889846528205,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A2_bias_2",0.0172039411778584,0.109905123408287,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1_bias_1",-0.0331870239970324,0.087209561841796,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1_bias_2",-0.0513465301708506,0.106842284652409,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1_bias_3",0.00392409469372465,0.0914519476991381,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1A3_bias",0.00989089185443104,0.0649074316619379,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1A2_bias_1",-0.0125422080734836,0.0856906227771112,200
"Setting1",300,"results_300.rds","evaluation_4_mis","A1A2_bias_2",-0.0203733126460447,0.112577983945554,200
"Setting1",500,"results_500.rds","evaluation_1","M",0.94602,0.0565358391246441,200
"Setting1",500,"results_500.rds","evaluation_1","M_weighted",0.975780513958289,0.0254182031850516,200
"Setting1",500,"results_500.rds","evaluation_1","A3_bias",0.000808868147859307,0.0576317618578648,200
"Setting1",500,"results_500.rds","evaluation_1","A2_bias_1",-0.00339023426220203,0.0802582843325926,200
"Setting1",500,"results_500.rds","evaluation_1","A2_bias_2",0.0131174791628508,0.0925481049626453,200
"Setting1",500,"results_500.rds","evaluation_1","A1_bias_1",0.000298923313756741,0.0615145155958551,200
"Setting1",500,"results_500.rds","evaluation_1","A1_bias_2",-0.0206984844638281,0.0807190718554744,200
"Setting1",500,"results_500.rds","evaluation_1","A1_bias_3",-0.00123504690604465,0.0697546112037176,200
"Setting1",500,"results_500.rds","evaluation_1","A1A3_bias",0.000245708242019225,0.0501041910617254,200
"Setting1",500,"results_500.rds","evaluation_1","A1A2_bias_1",0.00365215773363037,0.0573731181834048,200
"Setting1",500,"results_500.rds","evaluation_1","A1A2_bias_2",-0.0129200520554442,0.0870280549009243,200
"Setting1",500,"results_500.rds","evaluation_2","M",0.94255,0.0570155361001185,200
"Setting1",500,"results_500.rds","evaluation_2","M_weighted",0.974196729591308,0.0257142852029341,200
"Setting1",500,"results_500.rds","evaluation_2","A3_bias",-0.00190946658002059,0.0590043911941968,200
"Setting1",500,"results_500.rds","evaluation_2","A2_bias_1",-0.00431666116324117,0.0808941370649965,200
"Setting1",500,"results_500.rds","evaluation_2","A2_bias_2",0.0162938847866439,0.0825617826408451,200
"Setting1",500,"results_500.rds","evaluation_2","A1_bias_1",-0.0165103799001443,0.0696850671739353,200
"Setting1",500,"results_500.rds","evaluation_2","A1_bias_2",-0.00118000825198489,0.0765165737060347,200
"Setting1",500,"results_500.rds","evaluation_2","A1_bias_3",-0.00231813486209092,0.0686318051325829,200
"Setting1",500,"results_500.rds","evaluation_2","A1A3_bias",0.0029806738723143,0.0496478629762632,200
"Setting1",500,"results_500.rds","evaluation_2","A1A2_bias_1",-0.00634616249580696,0.0622327620151606,200
"Setting1",500,"results_500.rds","evaluation_2","A1A2_bias_2",-0.0182568825286867,0.0832148876964736,200
"Setting1",500,"results_500.rds","evaluation_2_mis","M",0.94355,0.0563104951078969,200
"Setting1",500,"results_500.rds","evaluation_2_mis","M_weighted",0.974667690562214,0.0253199561398949,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A3_bias",0.000351770647444579,0.0582990930883564,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A2_bias_1",-0.00439590636046634,0.0806250509797369,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A2_bias_2",0.0142037416635047,0.0878434051133161,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1_bias_1",-0.0171153820771101,0.0701559949736229,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1_bias_2",-0.0225686006727305,0.0793817114229115,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1_bias_3",0.00698754165250582,0.0666024866268148,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1A3_bias",0.00247828191129154,0.0500120149265701,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1A2_bias_1",-0.00673736101251248,0.061350241982465,200
"Setting1",500,"results_500.rds","evaluation_2_mis","A1A2_bias_2",-0.0166677730766556,0.084813604054637,200
"Setting1",500,"results_500.rds","evaluation_3","M",0.93469,0.057216014028474,200
"Setting1",500,"results_500.rds","evaluation_3","M_weighted",0.970684966929209,0.0257883971013146,200
"Setting1",500,"results_500.rds","evaluation_3","A3_bias",0.0276324685162627,0.0661376980424834,200
"Setting1",500,"results_500.rds","evaluation_3","A2_bias_1",-0.00504756279750668,0.0813977330054462,200
"Setting1",500,"results_500.rds","evaluation_3","A2_bias_2",3.68381438555868e-05,0.0661376980424834,200
"Setting1",500,"results_500.rds","evaluation_3","A1_bias_1",-0.0517784184061871,0.0627532757772225,200
"Setting1",500,"results_500.rds","evaluation_3","A1_bias_2",0.0421019871679415,0.0627532757772225,200
"Setting1",500,"results_500.rds","evaluation_3","A1_bias_3",-0.0305760319989397,0.0654170847765395,200
"Setting1",500,"results_500.rds","evaluation_3","A1A3_bias",0.0377507832572346,0.0551046862674805,200
"Setting1",500,"results_500.rds","evaluation_3","A1A2_bias_1",-0.0271183524035936,0.0560327327626561,200
"Setting1",500,"results_500.rds","evaluation_3","A1A2_bias_2",-0.0572124493572716,0.0551046862674805,200
"Setting1",500,"results_500.rds","evaluation_3_mis","M",0.08551,0.265522448681404,200
"Setting1",500,"results_500.rds","evaluation_3_mis","M_weighted",0.564867091336648,0.129288642803422,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A3_bias",0.0288178428052663,0.0684133840781572,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A2_bias_1",-0.0162931938786339,0.0911238887311637,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A2_bias_2",0.00122221243285924,0.0684133840781572,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1_bias_1",-0.385808597035216,0.0585379409704588,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1_bias_2",-0.291928191461087,0.0585379409704588,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1_bias_3",0.279848202453198,0.0585379409704588,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1A3_bias",0.0380807478105954,0.0564965616599376,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1A2_bias_1",-0.225190055568937,0.0510581528421529,200
"Setting1",500,"results_500.rds","evaluation_3_mis","A1A2_bias_2",-0.0568824848039109,0.0564965616599376,200
"Setting1",500,"results_500.rds","evaluation_4","M",0.93938,0.0584741973762271,200
"Setting1",500,"results_500.rds","evaluation_4","M_weighted",0.972762784676508,0.0263804487072759,200
"Setting1",500,"results_500.rds","evaluation_4","A3_bias",-0.00238633270053213,0.0588883235396524,200
"Setting1",500,"results_500.rds","evaluation_4","A2_bias_1",-0.00371274496032404,0.0804366576807528,200
"Setting1",500,"results_500.rds","evaluation_4","A2_bias_2",0.0165976375447925,0.0836566542825494,200
"Setting1",500,"results_500.rds","evaluation_4","A1_bias_1",-0.0142847405256847,0.0671507574885459,200
"Setting1",500,"results_500.rds","evaluation_4","A1_bias_2",-0.00465119830636705,0.0783581116639055,200
"Setting1",500,"results_500.rds","evaluation_4","A1_bias_3",-0.00225191200357323,0.0692927349679812,200
"Setting1",500,"results_500.rds","evaluation_4","A1A3_bias",0.00276096504513568,0.0498090847423632,200
"Setting1",500,"results_500.rds","evaluation_4","A1A2_bias_1",-0.00515760350482652,0.0607723461008665,200
"Setting1",500,"results_500.rds","evaluation_4","A1A2_bias_2",-0.0183947904229862,0.0840311749896009,200
"Setting1",500,"results_500.rds","evaluation_4_mis","M",0.94646,0.0565897552743432,200
"Setting1",500,"results_500.rds","evaluation_4_mis","M_weighted",0.975981619818306,0.0254407344108789,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A3_bias",0.00133641961146074,0.0572230842183644,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A2_bias_1",-0.00373801390189603,0.0803138991116699,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A2_bias_2",0.0126503438739361,0.0918340176594773,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1_bias_1",-0.0127606692574568,0.0646072276056202,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1_bias_2",-0.0301869875760028,0.0798255953500633,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1_bias_3",0.00875058652031547,0.0719561821737207,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1A3_bias",0.000988307014738855,0.0499684452475626,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1A2_bias_1",-0.00420628174956215,0.059759948663273,200
"Setting1",500,"results_500.rds","evaluation_4_mis","A1A2_bias_2",-0.0136513225653594,0.0861609743741433,200
